"rubro2_ID","rubro2","rubro3_ID","rubro3","zone_ID","zone","test_type_ID","test_type","beta_robust","p_value","num_observ","description"
"11","Medications For The Respiratory Tract","41","Antihistamines Or H29 Blockers","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","41","Antihistamines Or H29 Blockers","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","41","Antihistamines Or H29 Blockers","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","41","Antihistamines Or H29 Blockers","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","41","Antihistamines Or H29 Blockers","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","41","Antihistamines Or H29 Blockers","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","41","Antihistamines Or H29 Blockers","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","41","Antihistamines Or H29 Blockers","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","41","Antihistamines Or H29 Blockers","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","41","Antihistamines Or H29 Blockers","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","42","Antihistamines Or H3 Blockers","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","42","Antihistamines Or H3 Blockers","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","42","Antihistamines Or H3 Blockers","1","Metropolitan","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","42","Antihistamines Or H3 Blockers","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","42","Antihistamines Or H3 Blockers","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","42","Antihistamines Or H3 Blockers","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","42","Antihistamines Or H3 Blockers","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","42","Antihistamines Or H3 Blockers","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","42","Antihistamines Or H3 Blockers","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","42","Antihistamines Or H3 Blockers","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","42","Antihistamines Or H3 Blockers","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","42","Antihistamines Or H3 Blockers","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","42","Antihistamines Or H3 Blockers","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","42","Antihistamines Or H3 Blockers","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","42","Antihistamines Or H3 Blockers","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","43","Antihistamines Or H30 Blockers","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","43","Antihistamines Or H30 Blockers","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","43","Antihistamines Or H30 Blockers","1","Metropolitan","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","43","Antihistamines Or H30 Blockers","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","43","Antihistamines Or H30 Blockers","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","43","Antihistamines Or H30 Blockers","2","North","3","Incumbency Status","0.22372238337994","0.014049622230232","1721","The null hypothesis of competition is rejected."
"11","Medications For The Respiratory Tract","43","Antihistamines Or H30 Blockers","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","43","Antihistamines Or H30 Blockers","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","43","Antihistamines Or H30 Blockers","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","43","Antihistamines Or H30 Blockers","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","43","Antihistamines Or H30 Blockers","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","43","Antihistamines Or H30 Blockers","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","43","Antihistamines Or H30 Blockers","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","43","Antihistamines Or H30 Blockers","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","43","Antihistamines Or H30 Blockers","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","44","Antihistamines Or H32 Blockers","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","44","Antihistamines Or H32 Blockers","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","44","Antihistamines Or H32 Blockers","1","Metropolitan","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","44","Antihistamines Or H32 Blockers","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","44","Antihistamines Or H32 Blockers","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","44","Antihistamines Or H32 Blockers","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","44","Antihistamines Or H32 Blockers","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","44","Antihistamines Or H32 Blockers","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","44","Antihistamines Or H32 Blockers","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","44","Antihistamines Or H32 Blockers","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","44","Antihistamines Or H32 Blockers","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","44","Antihistamines Or H32 Blockers","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","44","Antihistamines Or H32 Blockers","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","44","Antihistamines Or H32 Blockers","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","44","Antihistamines Or H32 Blockers","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","45","Antihistamines Or H33 Blockers","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","45","Antihistamines Or H33 Blockers","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","45","Antihistamines Or H33 Blockers","1","Metropolitan","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","45","Antihistamines Or H33 Blockers","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","45","Antihistamines Or H33 Blockers","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","45","Antihistamines Or H33 Blockers","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","45","Antihistamines Or H33 Blockers","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","45","Antihistamines Or H33 Blockers","3","North Center","2","180-Day Standardized Backlog","-0.57352012395859","0.099891491234303","553","The null hypothesis of competition is rejected."
"11","Medications For The Respiratory Tract","45","Antihistamines Or H33 Blockers","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","45","Antihistamines Or H33 Blockers","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","45","Antihistamines Or H33 Blockers","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","45","Antihistamines Or H33 Blockers","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","45","Antihistamines Or H33 Blockers","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","45","Antihistamines Or H33 Blockers","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","45","Antihistamines Or H33 Blockers","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","46","Antihistamines Or H37 Blockers","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","46","Antihistamines Or H37 Blockers","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","46","Antihistamines Or H37 Blockers","1","Metropolitan","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","46","Antihistamines Or H37 Blockers","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","46","Antihistamines Or H37 Blockers","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","46","Antihistamines Or H37 Blockers","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","46","Antihistamines Or H37 Blockers","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","46","Antihistamines Or H37 Blockers","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","46","Antihistamines Or H37 Blockers","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","46","Antihistamines Or H37 Blockers","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","46","Antihistamines Or H37 Blockers","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","46","Antihistamines Or H37 Blockers","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","46","Antihistamines Or H37 Blockers","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","46","Antihistamines Or H37 Blockers","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","46","Antihistamines Or H37 Blockers","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","47","Antihistamines Or H38 Blockers","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","47","Antihistamines Or H38 Blockers","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","47","Antihistamines Or H38 Blockers","1","Metropolitan","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","47","Antihistamines Or H38 Blockers","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","47","Antihistamines Or H38 Blockers","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","47","Antihistamines Or H38 Blockers","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","47","Antihistamines Or H38 Blockers","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","47","Antihistamines Or H38 Blockers","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","47","Antihistamines Or H38 Blockers","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","47","Antihistamines Or H38 Blockers","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","47","Antihistamines Or H38 Blockers","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","47","Antihistamines Or H38 Blockers","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","47","Antihistamines Or H38 Blockers","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","47","Antihistamines Or H38 Blockers","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","47","Antihistamines Or H38 Blockers","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","48","Antihistamines Or H39 Blockers","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","48","Antihistamines Or H39 Blockers","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","48","Antihistamines Or H39 Blockers","1","Metropolitan","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","48","Antihistamines Or H39 Blockers","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","48","Antihistamines Or H39 Blockers","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","48","Antihistamines Or H39 Blockers","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","48","Antihistamines Or H39 Blockers","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","48","Antihistamines Or H39 Blockers","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","48","Antihistamines Or H39 Blockers","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","48","Antihistamines Or H39 Blockers","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","48","Antihistamines Or H39 Blockers","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","48","Antihistamines Or H39 Blockers","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","48","Antihistamines Or H39 Blockers","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","48","Antihistamines Or H39 Blockers","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","48","Antihistamines Or H39 Blockers","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","49","Antihistamines Or H4 Blockers","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","49","Antihistamines Or H4 Blockers","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","49","Antihistamines Or H4 Blockers","1","Metropolitan","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","49","Antihistamines Or H4 Blockers","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","49","Antihistamines Or H4 Blockers","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","49","Antihistamines Or H4 Blockers","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","49","Antihistamines Or H4 Blockers","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","49","Antihistamines Or H4 Blockers","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","49","Antihistamines Or H4 Blockers","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","49","Antihistamines Or H4 Blockers","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","49","Antihistamines Or H4 Blockers","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","49","Antihistamines Or H4 Blockers","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","49","Antihistamines Or H4 Blockers","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","49","Antihistamines Or H4 Blockers","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","49","Antihistamines Or H4 Blockers","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","50","Antihistamines Or H45 Blockers","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","50","Antihistamines Or H45 Blockers","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","50","Antihistamines Or H45 Blockers","1","Metropolitan","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","50","Antihistamines Or H45 Blockers","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","50","Antihistamines Or H45 Blockers","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","50","Antihistamines Or H45 Blockers","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","50","Antihistamines Or H45 Blockers","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","50","Antihistamines Or H45 Blockers","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","50","Antihistamines Or H45 Blockers","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","50","Antihistamines Or H45 Blockers","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","50","Antihistamines Or H45 Blockers","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","50","Antihistamines Or H45 Blockers","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","50","Antihistamines Or H45 Blockers","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","50","Antihistamines Or H45 Blockers","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","50","Antihistamines Or H45 Blockers","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","51","Antihistamines Or H5 Blockers","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","51","Antihistamines Or H5 Blockers","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","51","Antihistamines Or H5 Blockers","1","Metropolitan","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","51","Antihistamines Or H5 Blockers","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","51","Antihistamines Or H5 Blockers","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","51","Antihistamines Or H5 Blockers","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","51","Antihistamines Or H5 Blockers","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","51","Antihistamines Or H5 Blockers","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","51","Antihistamines Or H5 Blockers","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","51","Antihistamines Or H5 Blockers","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","51","Antihistamines Or H5 Blockers","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","51","Antihistamines Or H5 Blockers","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","51","Antihistamines Or H5 Blockers","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","51","Antihistamines Or H5 Blockers","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","51","Antihistamines Or H5 Blockers","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","52","Antihistamines Or H6 Blockers","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","52","Antihistamines Or H6 Blockers","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","52","Antihistamines Or H6 Blockers","1","Metropolitan","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","52","Antihistamines Or H6 Blockers","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","52","Antihistamines Or H6 Blockers","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","52","Antihistamines Or H6 Blockers","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","52","Antihistamines Or H6 Blockers","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","52","Antihistamines Or H6 Blockers","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","52","Antihistamines Or H6 Blockers","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","52","Antihistamines Or H6 Blockers","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","52","Antihistamines Or H6 Blockers","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","52","Antihistamines Or H6 Blockers","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","52","Antihistamines Or H6 Blockers","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","52","Antihistamines Or H6 Blockers","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","52","Antihistamines Or H6 Blockers","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","53","Antihistamines Or H8 Blockers","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","53","Antihistamines Or H8 Blockers","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","53","Antihistamines Or H8 Blockers","1","Metropolitan","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
