"sector_ID","sector","rutunidadcompra","test_type_ID","test_type","beta_robust","p_value","num_observ","description"
"5","Municipalities","69.264.500-6","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.190.600-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.110.700-0","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.091.000-4","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.180.500-K","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.061.200-3","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.081.700-4","3","Incumbency Status","0.11737227","0.009834975","2701","The null hypothesis of competition is rejected."
"5","Municipalities","69.180.900-5","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.191.300-7","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.220.402-6","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.266.500-7","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.210.100-6","3","Incumbency Status","0.06378707","0.011943734","8893","The null hypothesis of competition is rejected."
"5","Municipalities","69.220.302-K","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.250.700-2","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.041.000-1","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.140.900-7","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.110.200-9","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.073.000-6","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.220.200-7","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.081.500-1","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.200.900-2","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.010.400-8","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.060.700-K","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.220.100-0","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.262.800-4","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.180.300-7","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.050.500-2","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.255.600-3","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.073.100-2","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.080.700-9","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.050.500-2","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.030.400-7","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.140.400-5","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.050.100-7","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.120.400-6","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.100.700-6","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.073.100-2","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.050.600-9","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.130.300-4","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.070.800-0","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","73.568.600-3","2","180-Day Standardized Backlog","-0.28343746","0.08952758","2102","The null hypothesis of competition is rejected."
"5","Municipalities","69.259.900-4","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.264.800-5","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.210.202-9","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.072.400-6","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.191.100-4","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.180.600-6","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.260.400-8","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.190.700-7","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.191.300-7","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.190.800-3","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.081.300-9","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.080.400-K","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.191.500-K","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.201.000-0","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.091.200-7","2","180-Day Standardized Backlog","-0.817185","0.002170457","355","The null hypothesis of competition is rejected."
"5","Municipalities","69.255.000-5","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.170.300-2","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.030.300-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.264.700-9","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.210.100-6","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.253.600-2","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.041.200-4","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.181.000-3","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.251.800-4","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","61.955.000-5","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.110.500-8","2","180-Day Standardized Backlog","-0.20049438","0.028428327","6273","The null hypothesis of competition is rejected."
"5","Municipalities","69.081.100-6","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.100.400-7","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.251.900-0","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.090.900-6","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.071.800-6","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.261.400-3","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.252.100-5","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.250.400-3","3","Incumbency Status","","","","Not enough variability to compute the preliminary bandwidth."
"5","Municipalities","69.100.700-6","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.255.500-7","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.252.700-3","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.041.000-1","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.041.000-1","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.040.800-7","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.061.400-6","3","Incumbency Status","0.112584144","0.054209694","1966","The null hypothesis of competition is rejected."
"5","Municipalities","69.160.700-3","1","90-Day Standardized Backlog","-0.25050065","0.0091327615","4471","The null hypothesis of competition is rejected."
"5","Municipalities","69.190.100-9","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.252.600-7","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.252.600-7","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.150.102-7","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.190.500-4","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.200.400-0","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.254.100-6","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.253.600-2","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.260.400-8","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.080.200-7","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.260.400-8","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","65.321.890-7","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.140.700-4","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.081.700-4","2","180-Day Standardized Backlog","-0.2760033","0.017700884","2644","The null hypothesis of competition is rejected."
"5","Municipalities","69.050.400-6","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.253.900-1","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.190.200-5","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.072.600-9","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.040.600-4","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.030.100-8","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.190.500-4","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.030.400-7","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.180.900-5","3","Incumbency Status","0.085462086","0.063188486","3091","The null hypothesis of competition is rejected."
"5","Municipalities","69.120.100-7","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","72.632.100-0","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.040.100-2","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.140.201-0","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.252.700-3","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.270.200-K","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","61.932.200-2","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.190.600-0","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.264.700-9","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.255.100-1","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.030.700-6","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.255.100-1","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.255.200-8","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.191.000-8","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.010.200-5","2","180-Day Standardized Backlog","-0.4302071","0.050398003","468","The null hypothesis of competition is rejected."
"5","Municipalities","69.255.300-4","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.200.400-0","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.051.000-6","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.191.100-4","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.252.500-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.255.400-0","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.050.200-3","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.250.500-K","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.254.800-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.190.500-4","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.151.102-2","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.030.500-3","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.200.800-6","3","Incumbency Status","0.082832426","0.008100275","7860","The null hypothesis of competition is rejected."
"5","Municipalities","69.091.500-6","2","180-Day Standardized Backlog","-0.34435362","0.060422912","2567","The null hypothesis of competition is rejected."
"5","Municipalities","69.120.300-K","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.256.900-8","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.051.100-2","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.091.400-K","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.141.200-8","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.252.300-8","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.041.100-8","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.261.400-3","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","70.766.500-9","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.231.200-7","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.130.402-7","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.252.300-8","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.265.000-K","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.051.200-9","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.030.200-4","3","Incumbency Status","0.109293774","0.008366109","2742","The null hypothesis of competition is rejected."
"5","Municipalities","69.201.100-7","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.251.100-K","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.265.000-K","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.070.800-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.170.700-8","3","Incumbency Status","0.09374196","0.0042596","6359","The null hypothesis of competition is rejected."
"5","Municipalities","69.264.500-6","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.210.100-6","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.255.000-5","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.071.700-K","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.180.400-3","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.030.100-8","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.070.300-9","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.051.100-2","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.051.100-2","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.200.300-4","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.051.200-9","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.072.400-6","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.200.200-8","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.200.200-8","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.110.600-4","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.220.702-5","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.050.800-1","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.180.300-7","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.191.600-6","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.191.600-6","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","73.568.600-3","1","90-Day Standardized Backlog","-0.34056392","0.006444592","2102","The null hypothesis of competition is rejected."
"5","Municipalities","69.051.200-9","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.191.500-K","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.250.400-3","1","90-Day Standardized Backlog","-0.09002746","0.056466725","601","The null hypothesis of competition is rejected."
"5","Municipalities","69.141.700-K","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.081.300-9","2","180-Day Standardized Backlog","-0.15806653","0.09363251","6220","The null hypothesis of competition is rejected."
"5","Municipalities","69.251.800-4","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.191.100-4","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.010.100-9","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.040.700-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.091.200-7","1","90-Day Standardized Backlog","-0.6132489","0.0645406","355","The null hypothesis of competition is rejected."
"5","Municipalities","69.172.600-2","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","72.762.500-3","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.190.900-K","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.060.300-4","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.160.100-5","3","Incumbency Status","0.07109351","0.057654016","4279","The null hypothesis of competition is rejected."
"5","Municipalities","69.220.500-6","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.050.300-K","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.160.202-8","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.270.200-K","3","Incumbency Status","0.14410004","0.025567725","1674","The null hypothesis of competition is rejected."
"5","Municipalities","69.231.200-7","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.060.500-7","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.060.600-3","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.181.000-3","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.030.600-K","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.191.600-6","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.264.700-9","3","Incumbency Status","0.056895085","0.04351525","8490","The null hypothesis of competition is rejected."
"5","Municipalities","69.110.500-8","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.060.600-3","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.252.600-7","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.210.500-1","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.190.200-5","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.090.700-3","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.190.100-9","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.120.300-K","2","180-Day Standardized Backlog","-0.19204356","0.03960101","5104","The null hypothesis of competition is rejected."
"5","Municipalities","69.220.200-7","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.266.400-0","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.150.600-2","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.080.600-2","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.252.300-8","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.141.700-K","3","Incumbency Status","0.68803155","0.06266858","438","The null hypothesis of competition is rejected."
"5","Municipalities","69.250.800-9","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.130.100-1","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.141.102-8","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.061.200-3","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.090.600-7","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.180.500-K","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.080.500-6","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.264.800-5","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.180.400-3","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.060.900-2","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.141.802-2","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.141.300-4","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.061.600-9","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.061.600-9","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.150.901-K","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.180.700-2","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.090.700-3","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.172.600-2","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.060.300-4","3","Incumbency Status","0.05951291","0.06932456","6250","The null hypothesis of competition is rejected."
"5","Municipalities","69.080.500-6","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.120.100-7","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.180.300-7","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.255.600-3","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.170.402-5","2","180-Day Standardized Backlog","-0.18913534","0.023564836","6025","The null hypothesis of competition is rejected."
"5","Municipalities","69.150.601-0","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.100.500-3","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.070.100-6","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.170.202-2","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.170.202-2","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.180.800-9","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.170.800-4","3","Incumbency Status","0.06740228","0.07752727","3120","The null hypothesis of competition is rejected."
"5","Municipalities","69.090.300-8","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.030.200-4","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.060.900-2","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.160.700-3","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.160.700-3","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.040.900-3","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.160.500-0","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.255.400-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.072.100-7","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.251.500-5","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.160.402-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.070.900-7","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.150.601-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.141.102-8","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.180.900-5","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.081.700-4","1","90-Day Standardized Backlog","-0.2795858","0.012601584","2644","The null hypothesis of competition is rejected."
"5","Municipalities","69.170.102-6","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.091.000-4","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.091.000-4","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
